Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
802,1fiHUbPjof,Sheri Delgado,Rachael,Andrews,Shields LLC,326.673.9467,892.311.4618x79035,xaguilar@brooks.com,clarencemoyer@richard.com,http://www.rosales.com/,Direct Traffic,Negotiation,Matter tell among give all.
803,O4YBpriFNM,Alyssa Villa,Alan,Hines,Orozco-Meadows,+1-615-222-1555,(593)254-7843x37842,vcline@knight-stanley.com,ralphporter@marks.com,https://www.simpson-kramer.com/,Content Marketing,Re-engagement,International day either eight physical arm.
804,GuC2WP6jHj,Lauren Gutierrez,Kaylee,F.,Oconnell and Sons,9105402025,(435)901-8615,bmaldonado@stark.net,marissarogers@dean-santana.org,https://www.pugh.com/,Retargeting Ads,On Hold,Happy push study item suffer low.
805,GKzUFKEDMD,Brad Adkins,Danny,B.,"Mora, Wilson and May",(560)916-7322x294,812.856.3178x9444,parksbrent+caitlynbradshaw@christensen-fischer.net,awebb@tyler-hull.info,http://www.maddox-mccormick.com/,Referral,Re-engagement,Employee bad tell until.
806,RlFzCzf6P1,Tami Mosley,Earl,Wise,"Moon, Orr and Wiley",+1-579-346-5640x3181,535.746.8973x159,webbalejandra@rodgers-shields.com,annerickson@rose.org,http://crosby.com/,Trade Show,On Hold,Kid debate any happy.
807,f4dQgRRaPf,Chloe Rivera,Charlotte,H.,Moran-Haas,(957)288-1606,412.313.6971,jodi90@rose.org,karen33+sbolton@morse-hurley.net,http://wright-rasmussen.org/,Google Ads,New Lead,Fall source beyond woman ever former pressure.
808,apBjLxkyOD,Dalton Simpson,Lance,Kelly,West-Rhodes,(291)683-7542,001-603-509-9874x1973,karlmathews@santiago.org,mcguirehaley@singh.com,https://www.mullen-smith.com/,Facebook Ads,Contacted,Miss drug brother write response major.
809,2xvUc0koQC,Robert Hines,Colton,S.,Lynn and Sons,+1-998-524-0919x15813,+1-639-690-4878x609,uoneill@gordon-mendoza.com,lacey87@acevedo-marshall.biz,https://humphrey-suarez.biz/,Facebook Ads,Disqualified,Up few number.
810,04o7J4YxoQ,Edward Chang,Valerie,F.,Armstrong Group,+1-498-817-1089x9807,+1-544-971-1782x458,charles15@hunter.com,dcantrell@montoya.com,https://davidson.com/,Retargeting Ads,On Hold,And decade answer least else.
811,1MGhb1vEYe,Micheal Lang,Carly,Cabrera,"Whitaker, Gay and Alvarado",001-227-416-4849,001-672-661-2455x701,enorris@garcia-carney.com,norman81@holmes.com,https://www.fowler.com/,LinkedIn Outreach,On Hold,Reason against inside two.
812,bC5cjIlDgz,Rebekah Hubbard,Shannon,G.,"Carter, Beasley and Holmes",342.592.4899x03831,532-488-7119x29107,danielle31+hchristensen@melton.com,loriboyer@wheeler.com,http://wall-andersen.com/,Content Marketing,Re-engagement,Up now drug street natural they.
813,8TzKoNVeBd,Jerome Best,Anthony,Johns,Velazquez-Bautista,(557)592-2799,001-280-827-5152x902,matthewswyatt@sutton.com,wgilmore@schneider.com,https://gordon.net/,Direct Traffic,Contacted,Although democratic Mrs eight fly from medical.
814,cPuo1qCoSp,Billy Maxwell,Gerald,Thomas,"Aguirre, Blake and Cowan",001-794-718-0334x21065,306-514-0377x61064,dianaross@morgan.net,hconley@jefferson-mcfarland.com,https://marks-owen.com/,Organic Search (SEO),Closed Lost,Its avoid young ok difficult likely.
815,m5T0zz5oWY,Andrew Ortiz,Noah,G.,"Haney, Arroyo and Osborn",769-348-5421,001-753-232-1037x764,jclark@dillon-roach.com,shelbyschroeder@park.com,https://www.curtis.info/,Podcast,Disqualified,Table its cause join prepare travel fish.
816,2vU89LQbHX,Gregory Lambert,Ernest,Mendoza,Avila-Massey,+1-280-226-2594x9723,306.566.3523x20798,jakemullen@pennington.com,roberta74@waller.com,https://pollard.com/,Cold Email,Closed Won,Along not travel responsibility everyone bad over.
817,BNCfQK9chU,Eduardo Yang,Vernon,Walters,"Haynes, Hayden and Davenport",450-861-6301x53866,234-320-2354x43014,dominic57@richard.com,leslie11@norris.org,https://www.ho-dickerson.com/,Other,Disqualified,Possible too skin theory hear.
818,SrVr1Aa7Ca,Cristina Ho,Yvonne,Morgan,Parrish-Curry,5675254370,447.521.7452,alejandra49@stanley.com,bartlettwalter@rivas.com,http://maldonado.net/,Trade Show,Disqualified,Campaign task check at health performance seven.
819,WE2uRdL5D2,Noah Boyer,Marc,F.,Cox and Sons,001-680-609-0991x52930,837.508.7108,petersencalvin@clayton.com,cherrysusan@blake.info,http://owen.org/,Website Form,On Hold,Stuff popular some security next artist.
820,0DRnJaVTeY,Stacy Holder,Jeremiah,M.,"Carlson, Grant and Townsend",001-537-752-3237x2882,910.317.2110x628,vsheppard@leblanc.com,shaunburgess+poolealisha@potts.biz,https://www.carlson-hampton.com/,Organic Search (SEO),Closed Lost,Thus eat event easy short usually.
821,vPWNjdSq0c,Natasha Beltran,Peggy,Esparza,Kaiser and Sons,+1-890-723-7215x53052,(824)255-0285x5939,robersonstacy@flynn.biz,pambrennan@duke-hogan.com,https://www.crawford-andersen.net/,Networking Event,Disqualified,Term yeah school clearly improve talk never.
822,Wlk7oMMkLR,Gary Castillo,Edward,House,Malone-Oneal,806-346-1340x380,577-716-7771x185,dennisschneider@boyd.com,gregg41@fleming.com,https://www.rios-miller.org/,Website Form,On Hold,Good enjoy clearly read really by move.
823,aaZOJjpAML,Maxwell Hester,Patty,Villanueva,"Carr, Rocha and Castaneda",+1-319-293-3308,262-339-7306,jacksonduncan+craig23@cline-evans.com,zwilliams@glenn.biz,https://haley-foley.com/,Other,Disqualified,Relationship maintain main difficult able eat former.
824,dMYDKqQjYf,Garrett Griffin,Tim,Burns,"Fritz, Sutton and Baker",839-274-0584x293,209-765-0272,herreratiffany@fuller.com,brooksmolly@hart-lara.com,https://mercer.com/,Referral,Closed Won,Know although stock officer.
825,PrycgKPhQ4,Ralph Grant,Ray,Potter,Ball-Shaffer,001-403-783-1919x97624,001-601-459-9315x89023,ufrank@waters.org,xlove@sloan-mueller.org,https://www.hebert.com/,Content Marketing,Re-engagement,Always their bring why.
826,pvdTBDFemC,Teresa Robles,Lawrence,Ashley,Lin LLC,6048294206,502-501-1375x6298,rwiley@ortiz.com,bedwards@johns.com,https://www.harmon.com/,Direct Traffic,Disqualified,Rise teach else.
827,Ylm9MiMuSx,Kevin Bryan,Charles,Haas,Good Inc,3133096567,001-227-853-2294x487,obarker@lin-brady.net,rebekahcaldwell@swanson.com,https://www.hooper.com/,Content Marketing,Disqualified,Speech thus door range for speak his.
828,1DQcKzCYIf,Sheena Ball,Veronica,Brown,"Arnold, Deleon and Gilbert",943.667.2480x19113,+1-349-664-1959x71488,kelli78@alvarez.org,marilynkey@church.com,https://ayers.com/,Retargeting Ads,New Lead,Surface where street stand.
829,nmSSp5nT0j,Michele Keller,Claire,Schmidt,"Jacobson, Krause and Espinoza",001-720-529-4571x52900,887-281-4192x95241,devon23@mendez.biz,imathis@klein-alexander.com,https://mccarty.info/,Other,New Lead,Great member enjoy safe.
830,WraJwlcavz,Eduardo Ochoa,Clarence,Waters,"Santana, Moreno and Baxter",436-253-2916x00505,001-485-634-1825,phillip09@huffman-cochran.info,alicia09@pierce-obrien.biz,http://www.swanson.com/,Facebook Ads,Proposal Sent,Sing visit reduce give consider.
831,3PwbrCkVdb,Wanda Knox,Douglas,Velasquez,"Valdez, Mcclure and Montoya",727-512-2969x685,509.877.7970,ulogan@benton-morton.com,connerrobert@stein.info,https://lester.com/,Facebook Ads,Re-engagement,Nature call whom dark.
832,Loq1nEVvGm,Alfred Carrillo,Suzanne,Moody,"Griffith, Leblanc and Baxter",8686705062,+1-566-404-6876,starkjudith@wang.com,bcarter@barber.net,http://vega.com/,Chatbot,Negotiation,South mean listen process audience food.
833,oUTo1Ii6BZ,Derrick Daniel,Collin,Abbott,"Ramirez, Randolph and Houston",792.472.9795x9342,(810)902-4416x20471,ricardoriggs@mckee.com,imorales@boyd.org,https://blackburn.org/,LinkedIn Outreach,Disqualified,Increase professional arrive anyone better rather.
834,8OmYqVFzoG,Robin Chavez,Veronica,Villarreal,Townsend and Sons,(568)319-1477x3091,908.307.7691,rochaariana@salinas.com,annette15+qcordova@schmitt.com,https://www.rivera-simpson.info/,Cold Call,Proposal Sent,Five language wrong again.
835,ukxVLaNKDq,Seth Wong,Jill,Mcdaniel,"Barber, Stuart and Daniels",+1-203-499-2590x5216,203-558-8173x69923,jennabyrd+jmcneil@cooper.com,edwardnolan@krause-warren.com,https://www.guerrero.net/,LinkedIn Outreach,Closed Lost,Statement during participant research others.
836,qbbsXEH6uw,Douglas Rich,Lisa,L.,"Patrick, Avila and Fleming",+1-615-317-8251x3548,742.337.7913x299,gregoryherman@key.info,charlestanner@king-cowan.com,http://cox-travis.com/,Cold Email,Disqualified,Money sister have seven investment quality structure.
837,bNKDeD9coK,Dale Bruce,Darius,Davila,Ferguson PLC,536-763-6406,+1-836-444-3038x0816,jordan05@tyler-horn.com,meagan61@maddox.com,https://www.kramer.com/,Social Media,Qualified,Air civil property like.
838,IOhm5GM0E9,Alvin Nguyen,Casey,Morrison,Molina Ltd,001-457-595-3850x3984,582.927.4521x29757,vtate@watts.com,zsellers@rocha.com,http://www.reed.org/,Networking Event,On Hold,Near dog fund business citizen security table.
839,b5yh4uZc8c,Diamond Robles,Patrick,Freeman,Bauer-Olson,001-533-889-0938x735,884-763-1002x586,plloyd@gonzalez.info,alvaradoloretta@pruitt.com,https://hernandez.com/,Google Ads,Closed Lost,Increase open story book.
840,Xdky9g56Hg,Shane Lang,Kevin,S.,Rowland LLC,001-292-806-6207x597,(931)422-0049x997,wingram@greene.org,bbass+trevorfranco@clark-rios.org,http://www.parsons-chung.com/,Webinars,Proposal Sent,Threat hotel he health heart.
841,vPJNCqgi0L,Seth Walters,Bonnie,Kerr,"Hancock, Ochoa and Mckinney",001-480-600-5181x41502,441-668-5395x5101,vanessacain@ruiz.info,daypaul@townsend.com,http://www.durham.biz/,Referral,Proposal Sent,Item dream stock catch.
842,UQWlqxfQCE,Jackie Garner,Jeanne,Mccullough,Barnes Inc,707-488-1704x083,680.594.0622x78831,elutz@dougherty-hoover.biz,byrdtaylor@sloan-nelson.com,https://sanchez-lopez.com/,LinkedIn Outreach,Qualified,When rate last war whose structure truth.
843,1rf9Sip6if,Alice Archer,Shari,Lynch,"Blevins, Werner and Ho",(779)347-5732x260,757-428-7363x3669,warnerhector+boydlacey@phillips-rubio.com,madeline09@wilkerson.com,http://www.krueger.com/,LinkedIn Outreach,On Hold,Hope check kitchen practice view.
844,BIGyGPsYYg,Brianna Haley,Sergio,Mccullough,Gray-Gardner,+1-647-940-6326x536,344.967.5011,calvinchase@lang-cowan.com,denniszuniga@navarro.com,http://sparks-wall.com/,Podcast,Negotiation,Detail reach already.
845,SeVUi8F6Pt,Cameron Hart,Tabitha,Roach,Carter-Guerrero,932-991-9654,835.774.7498,jle@gomez.biz,julia92@massey-gill.com,https://www.hess-hanna.info/,Retargeting Ads,Closed Won,Maybe hour until performance trade.
846,SxPjJfILa6,Tammy Bowman,Selena,Guzman,"Pierce, Hester and Richards",001-573-649-7442x40537,806.812.0714,plang@smith.com,staciearcher@buchanan-lopez.org,http://miles.com/,Webinars,Qualified,Hospital particular push box they news young.
847,9KubRbs0ku,Darryl Oliver,Marvin,Boone,Terrell-Manning,(313)307-1656x6234,+1-729-821-7974x33359,ffisher@taylor-thornton.biz,sanchezlawrence@phelps.com,https://potter.com/,Direct Traffic,New Lead,Country adult unit pick together position.
848,1jPqIisoPn,Jackie Greer,Brad,Green,"Moss, Ward and Osborne",894-231-0858,6216052992,reginaadkins@lowery.biz,yutara@sweeney-maddox.biz,https://www.cantrell-chandler.com/,Other,Contacted,Democrat mother just heavy trip.
849,yRZu3OzXBz,Brandi Jacobson,Kenneth,Burke,Chan Group,001-754-753-4012x37379,539-497-7366x360,ngibson@burton-morse.net,pam03@macdonald.com,https://www.mueller.biz/,Cold Call,Re-engagement,Be least during design base hour.
850,VqtahLU9Ap,Yesenia Duarte,Greg,Juarez,"Wheeler, Mayo and Finley",(401)302-6161x04731,001-431-804-3929,twong@atkins-graham.biz,greg86@charles.com,http://www.butler.org/,Other,New Lead,Happen institution pull.
851,vNw3R78H08,Leroy Sutton,Leonard,Z.,Dunn Inc,233.412.5831x01536,6277047968,robinsonclaudia@mcintyre-hobbs.org,johnathanguzman@hancock-dudley.com,https://dorsey-maynard.com/,Referral,On Hold,Nor court financial which while.
852,txlwha5iD6,Manuel Tanner,Felicia,Beasley,Moore-Blackburn,001-290-807-8494x733,601.385.1863x0898,robindixon@lam.net,eavery@fritz.com,https://www.norton.com/,Purchased List,New Lead,Great beyond wear PM.
853,AWkfH7Tj4o,Jillian Wheeler,Travis,B.,Mata-Washington,001-259-485-8239,809-355-6883,mcclainmelody@mejia.com,arthurodom@frye.com,http://horne-christian.biz/,Facebook Ads,New Lead,Reach pretty opportunity expect drop another safe in.
854,Edridx4Lch,Mindy Li,Leah,Keith,"Bauer, Mcguire and Fuentes",249-495-3442,001-875-439-4907x17471,gomezaudrey@pace.info,bjefferson@neal.biz,https://snow-sheppard.net/,Cold Call,Closed Won,Interest cold partner similar before.
855,wNz9OZ1aQH,Erika Guzman,Juan,S.,"Morgan, Barnett and Blackwell",616-612-1536,+1-863-998-6739x478,knappjulia@vega.com,brookeschneider+dariuscortez@gentry.biz,http://www.sandoval-waller.info/,Networking Event,Re-engagement,Dinner beat west consider a parent investment.
856,TgAk1Ko8eO,Hayden Schmidt,Michele,Buchanan,Davila-Ball,3175931059,(607)780-9815,judithhenderson@kemp.com,coffeydon@bowen-best.com,https://www.cox.com/,Chatbot,Negotiation,Rest matter away space.
857,kiWpACmsuH,Martin Hudson,Mason,S.,Carney-Gomez,+1-992-468-5607,431-956-9863,tannerclaudia@brennan-mays.org,wpeters@page.org,http://faulkner-nichols.com/,Cold Email,Contacted,Low expect condition focus message.
858,aFLoqBKbTU,Kimberly Larson,Joyce,Drake,Hancock Ltd,293-652-7757,5775905001,porterclinton@dawson.com,moyercody@mayo-gamble.net,https://www.velasquez.info/,Social Media,Closed Won,Mrs page color light.
859,5oQbQ3za3c,Lori Estes,Karl,Crawford,Blake and Sons,+1-579-626-9390x0913,(332)837-7927,eddie21@mcintyre.info,whitneycarey@ashley-hudson.info,http://fisher.biz/,Facebook Ads,Closed Won,Agent think someone over age.
860,r9UOOISqM5,Raymond Neal,Jonathan,Nixon,Andrade-Shah,313-843-9084x10422,001-592-405-0607x297,vriggs@johnston.org,chambersrachel@barr-jacobson.org,https://hines-bryant.net/,Organic Search (SEO),New Lead,Visit condition exist floor study easy.
861,HrQ7Wr4fjL,Nichole Wilcox,Anna,Riddle,Bates Group,001-662-493-4336x067,741.208.4838x713,moonjane@atkinson-ellis.com,derrick63@barnes-fleming.net,https://mcknight-sharp.com/,Organic Search (SEO),Contacted,Peace Mrs join know onto us should.
862,JDheOiVK9y,Marcia Mcguire,Brad,Hensley,Poole Ltd,(233)237-5537,796.857.4542x13545,alexaramsey@hodges-pierce.net,patriciaosborne@berry.com,http://www.barber-vargas.org/,Purchased List,Qualified,Think staff play player wrong.
863,LPXscKKJK7,Franklin Norman,Cesar,C.,"Wilson, Cook and Manning",798-671-0239x6470,+1-239-227-8939x67001,baxterlinda@santiago.com,max41@bowers-bass.com,https://baxter.com/,Other,Contacted,Half space population old.
864,aj5y9677yZ,Debra Cantu,Carrie,Bright,Burgess-Salas,449-600-2147,795.976.0315,bautistawyatt@dennis.com,paulbrennan@rios.net,https://www.lucero-mitchell.com/,Networking Event,Negotiation,Least least court.
865,QA0PwszhfH,Ian Waters,Dennis,H.,Kane-Conley,(435)305-8219x0019,735-566-7693,dwall+bjackson@chen.com,cameronstuart@newman.com,http://www.callahan.net/,Google Ads,Proposal Sent,Practice coach modern.
866,IN7GiwQlob,Manuel Shaffer,Briana,D.,Frost-Obrien,+1-697-981-7736x31681,485-379-9840x610,sellersbob@harrington-miller.org,barkerjane@daniels-peck.biz,https://ellis.info/,Direct Traffic,Disqualified,Artist pick people miss.
867,HxVQlu6lrH,Traci Michael,Whitney,Bernard,Brennan-Patel,818-908-9154x44934,001-542-721-0366,grimestheodore@benson.com,vargasshannon@wilkins-benton.biz,http://www.garcia.com/,LinkedIn Outreach,On Hold,Card bring spring big huge operation.
868,ys90Q8DCc2,Kelli Mccullough,Jonathon,L.,Combs-Mcgrath,445-829-2875,3278509185,rubiobradley@patterson-ryan.com,shannon78@keller.com,http://www.wolf.com/,Social Media,Closed Won,Network food could grow care seven.
869,riDosH5Umw,Cindy Caldwell,Stephanie,J.,"Vincent, Orr and Acosta",+1-324-903-9238,7213998750,zoe55@cabrera.com,levivillarreal@flores.net,http://www.murray.com/,Facebook Ads,Disqualified,I local country.
870,NjBKbybQvl,Alexandra Mooney,Cassie,M.,Mack-Brandt,+1-788-471-5838x6411,527.837.0708x729,natasha19+baileypadilla@kerr-villa.com,qbowers@blair-hess.com,http://smith.com/,Referral,New Lead,Arm mention his want statement suddenly.
871,KJeydwbIYt,Dakota Hodges,Glenn,Roman,Huang Group,4192814248,+1-484-705-2204x952,howardbecker@lucero.com,lawrencefernando@miles.com,http://www.bradley.com/,Content Marketing,Proposal Sent,Opportunity contain for.
872,vmsLklL8IH,Judith Gordon,Hunter,Berg,"Mckay, Bishop and Barajas",(339)749-3621x72673,336-385-1922,sean86@lambert-west.info,yvilla@jefferson-mccarty.info,https://hoover.com/,Chatbot,Closed Won,Sound buy north real society.
873,YswZD6h3fm,Andres Yang,Tanner,Hansen,"Duncan, Dennis and Stewart",306.493.2148x4229,001-594-815-5202x3810,yangandrew@huerta-cooper.org,popekristina@lowe.com,https://conley.com/,Partner Program,Closed Lost,Conference project write air expert direction exist.
874,fnwQFI4tqH,Darius Massey,Tami,Arias,"Melendez, Pope and Jacobs",980-327-3903x081,992.602.2222x0940,uhuber@barry-ortega.biz,shellytrevino@holland.org,http://noble.com/,Social Media,Re-engagement,Around seem risk heart team debate city involve.
875,RCrDGoV4U8,Kelli Norris,Alex,Maddox,Clay-Newton,733.993.5494,(503)755-1235x4764,bianca78@montgomery.com,rick64@norton.biz,https://koch.com/,Facebook Ads,Closed Won,Science music will Mrs call economic.
876,UYYtI6ylCN,Claire Weber,April,Nelson,Horne Inc,717-724-0950,001-299-306-9798x9622,morgan14@petty-fry.info,kiddalexandria@fuentes.com,https://www.huang.net/,Organic Search (SEO),Negotiation,General network want.
877,pd4zRWI5Ma,Hailey Franco,Jimmy,G.,Clayton and Sons,001-278-919-1083x24442,795-566-2898,wisebecky@benton.com,imathews+loweryduane@lozano-dickson.biz,http://www.moyer.com/,Organic Search (SEO),Negotiation,Newspaper age behind city.
878,g37CdAZso6,Mackenzie Valentine,Preston,Mckenzie,Morrison-Cortez,+1-317-716-6609x4913,+1-827-630-3930,melinda91@mcbride.com,ashlee93+mclaughlinkimberly@davis-mahoney.com,http://www.anderson.com/,Partner Program,Qualified,Result sound fact network sea house form.
879,Z4PW2MwkV0,Dan Martin,Edwin,Steele,Stuart-Bowers,385.277.5131x64107,494-831-3145,pponce@hamilton.com,seandominguez@marshall.biz,https://www.ramsey-holloway.com/,Other,Proposal Sent,Vote remember treat her project source his.
880,GlSF7HW462,Cassidy Watkins,Briana,Myers,Morgan LLC,4945643153,784-212-5649x99504,efreeman@huber.com,bnewman@carpenter-mccoy.info,http://gamble.com/,Chatbot,Qualified,Firm outside lose expert.
881,57O5lVeNRw,Henry Erickson,Max,Vaughn,Murphy LLC,807.564.9402x157,761.403.3794x4901,jared25@jimenez-ferrell.org,bassjean@schmidt.biz,http://stokes.info/,Referral,New Lead,Attention amount speech event fall camera system would.
882,Loq1nEVvGm,Alfred Carrillo,Suzanne,M.,"Griffith, Leblanc and Baxter",8686705062,+1-566-404-6876,bcarter@barber.net,starkjudith+janet44@wang.com,http://vega.com/,Chatbot,Negotiation,South mean listen process audience food.
883,gvn3yMfQ9H,Sophia Roach,Emma,Wiley,"Perry, Shea and Mack",808-479-9568,(437)902-8755x9590,janice08@velasquez.com,garrett48@wiggins.org,https://www.rivas-cooke.com/,Social Media,Contacted,Role mouth then.
884,cNIOZ3m1fS,Sonya Payne,Bianca,P.,Ingram-Scott,(460)220-5496x65804,219.799.9449x0970,jharper+billywilkins@larson-rasmussen.com,duartebobby@friedman-soto.biz,https://www.ortiz.com/,Cold Call,Qualified,Practice require truth always few.
885,c4bJAIX933,Kristy Petty,Mackenzie,Hebert,"Odom, Larsen and Hahn",3329430443,494.725.4489x564,hatkins@cherry-tapia.org,plane@conley-smith.biz,https://bush.com/,Social Media,Contacted,Where product against court certainly may.
886,pKyIejF6fb,Allison Santos,Kayla,Bullock,Daugherty-Ryan,(683)325-1825,252-470-6183,shawn21@rios.biz,cheyennesanders@hardy.biz,http://www.vega.net/,Retargeting Ads,New Lead,Lot foot work coach impact sort.
887,l5dSH1ATpN,Arthur Spence,Carmen,Wade,Barajas-Brennan,+1-573-355-8135,485.618.7060,gregg95@love.info,colinharrison@black.biz,https://vaughn.net/,Google Ads,Closed Won,Tend line light day practice every wind.
888,phvxqDTnFk,Debbie Fritz,Angela,Schneider,Mack Group,001-612-334-2779x3920,(205)670-2324,kerrjackson@powell.com,leblanckaylee@gutierrez-gardner.com,http://www.perry.org/,Chatbot,Closed Won,Follow white gun reduce factor nearly same resource.
889,bbnpqXGqAA,Caitlin Ortiz,Glenda,Barry,Yoder-Miles,852.933.4349x93383,001-367-246-2983x8531,otrevino@moran-kirk.biz,gdunn@nielsen-duke.info,https://www.dyer.com/,Retargeting Ads,Closed Won,Lawyer including compare manage computer size.
890,L65i243H8i,Candice Crawford,Jeremiah,Bullock,Lloyd-Mason,7027135686,889-424-1385,danielleashley@price.com,brucechurch@parks-meza.info,http://hunter.com/,LinkedIn Outreach,Proposal Sent,Today chair its marriage.
891,6glXVKCJiu,Shelly Sutton,Grace,G.,Lloyd-Ramsey,+1-986-607-2981x171,(630)383-7612x2136,todom+woodardterrence@hayden.info,isabella79@cummings-kennedy.com,http://harrison-donaldson.com/,Webinars,Contacted,Fly on many present.
892,K6FbdFTtaW,Holly Buckley,Perry,Patton,Jacobson-Dawson,911-988-8055x188,952.299.6900x88115,hensleyyolanda@mckay.com,bairdgabriel@mcpherson.com,http://suarez.com/,Purchased List,Re-engagement,National event choose chance green page.
893,ozCnKL84CF,Lacey Santana,Colin,Villarreal,"Curtis, Dyer and Hopkins",001-341-533-0112,758.961.2240x640,latasha87@francis-lowery.info,whaynes@rush.org,http://www.walter.com/,Retargeting Ads,Closed Lost,Him day painting color firm generation street.
894,a8rmfwQgCJ,Carol Huber,Lisa,D.,Murillo-Burns,336-249-7299,458-363-1983x38976,qmontoya+russellgood@brown.com,wroach@soto.com,http://george.org/,Cold Email,Contacted,Cause none then.
895,Kvj3DWBKY3,Phyllis Smith,Sara,Schmitt,Jacobs-Costa,(634)457-9232x4118,811.745.5111x25077,victorwong@villegas.biz,watkinsgrant@valentine.com,https://www.morton.com/,Social Media,On Hold,Operation PM weight moment character whole statement.
896,ulabOvnv1M,Dean Myers,Sydney,Todd,Cox PLC,001-377-289-9414,(975)762-7385x46411,lgreen@wang.com,rodneyduffy@gibson-lawson.net,http://www.taylor.com/,Partner Program,Re-engagement,Choose close if allow cell fine challenge.
897,As7q2gS5Ia,Brad Petersen,Marilyn,C.,Hansen-Nichols,590.321.3555,486.466.1660x52182,kbennett@randall.biz,tonypadilla@petersen.net,https://www.mcdaniel-flowers.biz/,Webinars,Negotiation,No land prepare community campaign young.
898,Hc0aT9DkLB,Tammie Duncan,Sara,Rivers,Cruz LLC,+1-893-830-2551,2159118064,jeremy40@gonzales-fry.info,rweber+barnettkerry@mays.com,http://www.franco.com/,Content Marketing,Negotiation,Small girl your through high foreign address.
899,TXDTo7QhHw,Jennifer Thornton,Tristan,Atkinson,Hardy Ltd,+1-793-658-5141,(420)805-3711,warrenwendy@braun.com,nweber@mcclain.biz,https://www.ramsey.com/,Cold Email,Contacted,Investment job when research.
900,UZvXppKnjF,Sherry Tyler,Ruth,Alvarez,Sweeney-Ortiz,4133171456,861-816-4662,tanneraudrey+lrodriguez@mcfarland.com,kristy84@romero.com,https://mcclure.info/,Referral,Negotiation,Sister someone it military media art give.
901,bMVrXPnoZA,Jessica Mason,Eric,Singh,Johnson-Choi,(948)818-4497,381.833.1362x69818,susanmccarthy@sparks.com,ldavidson@aguirre.com,http://landry.biz/,Organic Search (SEO),Re-engagement,Eye between serious various indicate student.
902,NhDdOGOqZE,Brian Mcknight,Sheri,Holloway,"Callahan, Bruce and Hammond",778-838-4457x354,001-413-680-1353x393,rhodesjay@lopez.com,mespinoza@mathews-bush.biz,http://wright.com/,Purchased List,Re-engagement,Cold commercial name we.
903,dzPGsUpIFv,Eugene Short,Raven,Pearson,Rasmussen and Sons,001-871-329-4139x061,646.807.8740x7039,desireevance@tanner-maynard.com,harrisonjohnathan@fitzpatrick.com,https://miranda.com/,Direct Traffic,Proposal Sent,Drug professor north toward.
904,LdtlwCjU6b,Clinton Valentine,Melody,Garrett,Lawson Ltd,+1-535-622-7234x5254,8952285339,xnicholson@johnston-rosario.com,harrisonjane@rodgers.net,http://gilbert.biz/,Social Media,Re-engagement,Maintain under hold door save spring realize.
905,Gw503E7Ima,Bridget Turner,Katrina,Patton,"Rush, Hicks and Gallagher",001-524-673-4312,276-689-3148,cassandra98@lopez.com,kdelgado@mcintyre.com,https://www.hess.com/,Chatbot,Disqualified,Not Mr wrong institution argue.
906,8OmYqVFzoG,Robin Chavez,Veronica,Villarreal,Townsend and Sons,(568)319-1477x3091,908.307.7691,rochaariana@salinas.com,annette15+lindseyshields@schmitt.com,http://www.rivera-simpson.info/,Cold Call,Proposal Sent,Open our address police new conference must have.
907,nJiSXA2GYd,Alisha Mcgee,Priscilla,M.,"Patrick, Hughes and Clark",001-994-672-7037x04270,(961)869-1598,quinnwhitney@mendez.net,bianca73+hmurphy@haley.org,https://www.martin.org/,Purchased List,Proposal Sent,Include consider fish nice church feeling understand.
908,t30ddvyoFR,Ashley Curry,Kerri,Whitehead,Savage and Sons,(688)564-4499,441-678-5811,hrichards@jimenez-summers.com,dmontoya@bridges.com,http://www.rosales.com/,Chatbot,Contacted,Expert travel recognize cultural west claim resource.
909,OVc27M1E1E,Emily Patterson,Bernard,Luna,Gallegos-Farmer,611-565-0182x4676,708-785-1179x6835,joan88@rojas-campos.info,jade95@buckley-acevedo.com,http://www.jackson.com/,Purchased List,Closed Won,Effort lawyer last listen law television husband.
910,n8uZ6vTphP,Alexandra Grant,Isaiah,Figueroa,Ball-Reid,(413)779-6449,+1-486-624-6901x213,barbernathaniel@newton-riley.com,josephmichele@maynard.com,https://roman-owens.com/,Networking Event,Disqualified,Nice expect little evidence.
911,riskLrzO9Y,Yvonne Strong,Adrian,Hurley,Stanton and Sons,736.679.1246x66942,472.540.1686,antonio76@morris.org,bpineda@downs-aguirre.net,http://palmer-gallagher.com/,Google Ads,Disqualified,Beautiful art stock sometimes vote explain light.
912,NYXkEljAyS,Eric Delacruz,Cody,Choi,Hensley PLC,+1-973-567-8567,383-759-8798x41424,jnovak@mcknight.net,mcculloughshelby@harvey.com,http://lee.com/,Google Ads,Closed Won,Sea health the reality skin town.
913,m8yT69zKfm,Alice Mercer,Miguel,Valdez,Brady-Serrano,537.224.9852x30366,700-529-8188,jeremydouglas@fischer.biz,zmoody@bruce-collier.biz,http://harrison.com/,Partner Program,Proposal Sent,Story individual suddenly really again beat.
914,OGkbSdYyQ5,Terrance Marshall,Erin,Gray,Lara Ltd,794-228-3340,(289)273-6312x02848,kendra44@proctor.com,laurensparks+beckystuart@moses.com,https://rubio-orozco.org/,Retargeting Ads,Qualified,Catch boy night walk cut successful least.
